"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"EXDO6911553713","21/03/2023","Zt Group","Lite On Technology Corp","Switching Power Supply","New York/Newark Area, Newark, Nj","Hong Kong","Hong Kong","1.5","1346"
"DMALSZXC00390","20/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Switching Power Supply","Long Beach, Ca","Shanghai","China","1.5","12120"
"DMALZSNA54159","20/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Shanghai","China","1.5","7413"
"DMALZSNA54158","20/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessoryliteon Customer Jncustomer Supllier Rinv Plts Computer Chassis Accessoryliteon Customer Xwy Pcustomer Supllier Rinv Plts Computer Chassis Accessoryliteon Customer Cvcgcustomer Supllier Rinv Computer Chassis Accessoryliteon Customer Mmp Customer Supllier Rinv Computer Chassis Accessoryliteon Customer Fyk Customer Supllier Rinv Plts Computer Chassis Accessoryliteon Customer Customer Supllier Rinv Plts Computer Chassis Accessoryliteon Customer Ckyjjcustomer Supllier Rinv","Los Angeles, Ca","Shanghai","China","1.5","9212"
"EWLGEWTSNOE12852","19/03/2023","Wyze Labs Inc","Lite On Technology Corp","Mesh Wyze Usa Mesh Wifi Packwyze Usa","Los Angeles, Ca","Kao Hsiung","Taiwan","1.5","3159"
"DFDSTP90037771","19/03/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera Battery Pack Accessories","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","5523"
"EXDO6911554028","19/03/2023","Zt Group","Lite On Technology Corp","Computer Chassis","New York/Newark Area, Newark, Nj","Yantian","China","3","12823"
"GOLA158914843555","18/03/2023","Schenker Inc","Lite On Technology Corp","Power Shelf Power Supply Unit Plt","Long Beach, Ca","Kao Hsiung","Taiwan","1","13875"
"EXDO6911553735","17/03/2023","Zt Group","Lite On Technology Corp","Computer Chassis","New York/Newark Area, Newark, Nj","Yantian","China","1.5","3817"
"DMALZSNA53972","16/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","10235"
"DFDSTP90038194","16/03/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera Battery Pack Accessories","Tacoma, Wa","Kao Hsiung","Taiwan","1.5","2731"
"DFDSTP90038335","16/03/2023","Watchguard Technologies Inc","Lite On Technology Corp","Managed Switch","Tacoma, Wa","Kao Hsiung","Taiwan","1","2887"
"DFDSSZX0767172","16/03/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","3","18472"
"DMALZSNA53951","13/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","10228"
"DMALZSNA53952","13/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","10230"
"TVLCHOAK30208A01","13/03/2023","Brightsign Llc","Lite On Technology Corp","Connected Video Plts Asm Tvlchoak","Oakland, Ca","Taipei","Taiwan","1.5","754"
"SLMTKACHI2302074","11/03/2023","Valeo North America Inc","Lite On Technology Corp Kaoh Branch","Led Lighting Module Automobiles","Los Angeles, Ca","Taipei","Taiwan","1","2460"
"EXDO6911552335","10/03/2023","Zt Group","Lite On Technology Corp","Switching Power Supply","New York/Newark Area, Newark, Nj","Yantian","China","1.5","2718"
"EXDO6911552401","10/03/2023","Zt Group","Lite On Technology Corp","Computer Chassis Accessory","New York/Newark Area, Newark, Nj","Yantian","China","1.5","7084"
"DFDSTP90038186","07/03/2023","Watchguard Technologies Inc","Lite On Technology Corp","Managed Switch","Tacoma, Wa","Kao Hsiung","Taiwan","1.5","6083"
"EMLTHKG00011838","07/03/2023","Cloud Network Technology Singapore Ltd","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1","5572"
"EMLTHKG00012015","07/03/2023","Cloud Network Technology Singapore Ltd","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1","766"
"DMALZSNA53781","06/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","8864"
"TVLCHOAK30201A01","06/03/2023","Brightsign Llc","Lite On Technology Corp","Connected Video Plts Ams Tvlchoak","Oakland, Ca","Kao Hsiung","Taiwan","1.5","8186"
"DMALSZXB98038","06/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Switching Power Supply Switching Power Supply","Long Beach, Ca","Shanghai","China","1.5","12302"
"DMALZSNA53782","06/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","8326"
"DMALZSNA53784","06/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
"DMALZSNA53783","06/03/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
"TOPOTPEMGVN14272","05/03/2023","Unico Power Corp","Lite On Technology Corp","Woodworking Machine","Tacoma, Wa","Kao Hsiung","Taiwan","1","4263"
"ABFBTWN30100011","04/03/2023","In Charge Energy Inc","Lite On Technology Corp","Charger","Norfolk, Va","Kao Hsiung","Taiwan","1.5","6990"
"EXDO6810879197","03/03/2023","United Radio Service","Lite On Technology Corp","Charger","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","7500"
"PSEAPKLAX2320022","02/03/2023","Arias Logistics","Lite On Technology Corp","Led Lighting Module Automobiles Plts","Los Angeles, Ca","Kao Hsiung","Taiwan","1","3075"
"DFDSSZX0753137","28/02/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","11992"
"RWRD002200037214","28/02/2023","Loop Global Inc","Lite On Technology Corp","Charger","Los Angeles, Ca","Kao Hsiung","Taiwan","1.5","4370"
"DMALZSNA53423","28/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","10722"
"DFDSSZX0753179","28/02/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","11992"
"DMALZSNA53422","28/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","6543"
"DFDSTP90037356","27/02/2023","Watchguard Technologies Inc","Lite On Technology Corp","Managed Switch","Tacoma, Wa","Kao Hsiung","Taiwan","1.5","2082"
"EWLGEWTSNOE12828","25/02/2023","Wyze Labs Inc","Lite On Technology Corp","Mesh Wyze Usa Mesh Wifi Packwyze Usa","Los Angeles, Ca","Taipei","Taiwan","1.5","2554"
"CGLSCSH23010834","25/02/2023","Everest Power Solutions Inc","Lite On Technology Corp","Switching Power Supply","Oakland, Ca","Shanghai","China","1.5","541"
"DMALHKGB70574","25/02/2023","Dell Technology","Lite On Technology Corp","Switching Power Supply","New York/Newark Area, Newark, Nj","Singapore","Hong Kong","1.5","2560"
"DMALHKGB70574","25/02/2023","Dell Technology","Lite On Technology Corp","Switching Power Supply","New York/Newark Area, Newark, Nj","Singapore","Hong Kong","1.5","2560"
"SLMTKALAX2302023","25/02/2023","Valeo North America Inc","Lite On Technology Corp Kaoh Branch","Led Lighting Module Automobiles","Los Angeles, Ca","Kao Hsiung","Taiwan","1","5316"
"EXDO6810878292","24/02/2023","Hewlett Packard Enterprise Company","Lite On Technology Corp","Power Supply Halogen Free","Houston, Tx","Kao Hsiung","Taiwan","1","2660"
"DFDSSZX0759200","23/02/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","10412"
"GOLA158914803078","23/02/2023","Lite On Inc","Lite On Technology Corp","Charger Plts","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1","7500"
"EXDO6911551957","23/02/2023","Zt Group","Lite On Technology Corp","Adapter Electronics","New York/Newark Area, Newark, Nj","Hong Kong","Hong Kong","1.5","1450"
"EXDO6911552070","23/02/2023","Zt Group","Lite On Technology Corp","Adapter Electronics","New York/Newark Area, Newark, Nj","Hong Kong","Hong Kong","1.5","1986"
"CHSL421744765TPE","22/02/2023","Lightning Emotors Inc","Lite On Technology Corp","Charger Plts Ams","Los Angeles, Ca","Chi Lung","Taiwan","1.5","1423"
"TVLCKHOAK30111A1","22/02/2023","Brightsign Llc","Lite On Technology Corp","Connected Video Plts Ams Tvlckhoak","Oakland, Ca","Kao Hsiung","Taiwan","1.5","6914"
"EXDO6911551955","21/02/2023","Zt Group","Lite On Technology Corp","Computer Chassis Accessory","New York/Newark Area, Newark, Nj","Yantian","China","1.5","4502"
"EXDO6911552400","21/02/2023","Zt Group","Lite On Technology Corp","Computer Chassis Accessory","New York/Newark Area, Newark, Nj","Yantian","China","1.5","7084"
"DMALZSNA53050","20/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessoryhts Liteon Customer Customer Supllier Plts","Long Beach, Ca","Shanghai","China","1.5","3613"
"DFDSTP90036722","20/02/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1","3535"
"DFDSTP90036736","20/02/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","6861"
"DFDSTP90036723","20/02/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera Accessories","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","1210"
"TVLCHOAK30118A01","20/02/2023","Brightsign Llc","Lite On Technology Corp","Connected Video Plts Ams Tvlchoak","Oakland, Ca","Kao Hsiung","Taiwan","1.5","6221"
"DFDSTP90036736","20/02/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","6861"
"CHKM20423010028","20/02/2023","Brightsign Llc","Lite On Technology Corp","Apparatus Television","Oakland, Ca","Hong Kong","Hong Kong","1","709"
"DMALZSNA53421","20/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","10356"
"DFDSTP90036723","20/02/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera Accessories","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","1210"
"DFDSSHA71071838","20/02/2023","Inventec Iec Technologies C/O Ep Lo","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Shanghai","China","1.5","1214"
"DFDSTP90036722","20/02/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1","3535"
"EXDO6810878296","19/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Epe Form","Houston, Tx","Kao Hsiung","Taiwan","1.5","704"
"EXDO6911552159","19/02/2023","Hewlett Packard Enterprise","Lite On Technology Corp","Power Supply","Houston, Tx","Hong Kong","Hong Kong","1.5","4170"
"DMALZSNA52560","15/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","11090"
"DMALZSNA52559","14/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","10703"
"DMALZSNA52559","14/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","10703"
"CGLSCSH23010226","14/02/2023","Everest Power Solutions Inc","Lite On Technology Corp","Switching Power Supply","Oakland, Ca","Shanghai","China","1.5","357"
"EMLTHKG00010551","13/02/2023","Cloud Network Technology Singapore Ltd","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1","33"
"EMLTHKG00010835","13/02/2023","Cloud Network Technology Singapore Ltd","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1","799"
"DFDSTP90037352","13/02/2023","Watchguard Technologies Inc","Lite On Technology Corp","Managed Switch","Tacoma, Wa","Kao Hsiung","Taiwan","1","2887"
"GOLA344918986651","13/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Switching Power Supply Plts Expedite Req","Long Beach, Ca","Hong Kong","Hong Kong","1.5","4087"
"PSEAPKLAX2310030","13/02/2023","Arias Logistics","Lite On Technology Corp","Led Lighting Module Automobiles Tns Plts","Los Angeles, Ca","Kao Hsiung","Taiwan","1","2411"
"EMLTHKG00010302","13/02/2023","Cloud Network Technology Singapore Ltd","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1","1527"
"GOLA156977486986","12/02/2023","Wala International Inc","Lite On Technology Corp","Power Shelf Power Supply Unit Plts","Long Beach, Ca","Yantian","China","1","14039"
"RWRD002200035866","12/02/2023","Ev Charge Solutions","Lite On Technology Corp","Charger","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.62","2825"
"GOLA156977487129","12/02/2023","Wala International Inc","Lite On Technology Corp","Power Shelf Power Supply Unit Plts","Long Beach, Ca","Yantian","China","1","7020"
"ECCIHHSJA2211001","11/02/2023","Wise Holdings Corp","Lite On Technology Corp","Charger","San Juan, Puerto Rico","Panama Canal ?C Caribbean","Taiwan","1.5","880"
"EXDO6810877350","11/02/2023","Hewlett Packard Enterprise Company","Lite On Technology Corp","Power Supply","Houston, Tx","Kao Hsiung","Taiwan","1","7094"
"DFDSSZX0751883","09/02/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","11540"
"CGLSCSH23010229","07/02/2023","Everest Power Solutions Inc","Lite On Technology Corp","Switching Power Supply","Oakland, Ca","Shanghai","China","1.5","1069"
"PSEAPKLAX2310008","06/02/2023","Arias Logistics","Lite On Technology Corp","Led Lighting Module Automobiles Plts","Los Angeles, Ca","Kao Hsiung","Taiwan","1","1752"
"CGLSCSZ23010196","04/02/2023","Graybar Canada","Lite On Technology Corp","Outdoor Video Camera","Seattle, Wa","Yantian","China","3","14094"
"EXDO6911551323","04/02/2023","Zt Group","Lite On Technology Corp","Computer Chassis Accessory","New York/Newark Area, Newark, Nj","Yantian","China","1.5","3724"
"DMALZSNA52337","04/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","12150"
"DMALZSNA52336","04/02/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","6084"
"BRGFHKGLAX37345","03/02/2023","Premio Inc","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1.5","258"
"ABFBTWN30100014","03/02/2023","In Charge Energy Inc","Lite On Technology Corp","Charger","Los Angeles, Ca","Taipei","Taiwan","1","294"
"DFDSTPE0405848","31/01/2023","Rivian Pdc Ca","Lite On Technology Corp","Charger","Los Angeles, Ca","Chi Lung","Taiwan","1.5","6534"
"DFDSTPE0405847","31/01/2023","Rivian Pdc Ca","Lite On Technology Corp","Charger","Los Angeles, Ca","Chi Lung","Taiwan","1.5","6534"
"RWRD002200035556","31/01/2023","Loop Inc","Lite On Technology Corp","Charger","Los Angeles, Ca","Kao Hsiung","Taiwan","4.5","22716"
"DMALZSNA53048","30/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","5920"
"DMALZSNA53046","30/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","6802"
"DMALZSNA53047","30/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","9100"
"ESWW22OLI0184349","30/01/2023","Pc Parts Plus Dba Chromebookparts C","Lite On Technology Corp","Switching Power Supply","Long Beach, Ca","Shanghai","China","1","5866"
"EXDO61N0784829","29/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Power Supply","Houston, Tx","Yantian","China","1","6612"
"EXDO61N0784829","29/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Power Supply","Houston, Tx","Yantian","China","1","6612"
"DMALZSNA52011","27/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","11250"
"DFDSSZX0750972","27/01/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","12060"
"DFDSSZX0750972","27/01/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","12060"
"DFDSSZX0756070","27/01/2023","Trenton Technology Inc","Lite On Technology Corp","Camera","New York/Newark Area, Newark, Nj","Yantian","China","1.5","12139"
"TOPOSHASFOMC4234","27/01/2023","Haier Appliances Parts Llc","Lite On Technology Corp","Home Appliance Module","Savannah, Ga","Shanghai","China","1.5","446"
"DFDSTP90037060","27/01/2023","Trenton Technology Inc","Lite On Technology Corp","Accessory Kits Sca","Tacoma, Wa","Kao Hsiung","Taiwan","1.62","190"
"DFDSTP90036486","27/01/2023","Watchguard Technologies Inc","Lite On Technology Corp","Managed Switch","Tacoma, Wa","Kao Hsiung","Taiwan","3","11662"
"DMALZSNA52012","27/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","3618"
"DFDSTP90036370","27/01/2023","Watchguard Technologies Inc","Lite On Technology Corp","Managed Switch","Tacoma, Wa","Kao Hsiung","Taiwan","1.5","5219"
"TOPOSHASFOMC4184","27/01/2023","Haier Appliances Parts Llc","Lite On Technology Corp","Home Appliance Module","Savannah, Ga","Shanghai","China","1.5","887"
"TOPOSHASFOMC4523","27/01/2023","Haier Appliances Parts Llc","Lite On Technology Corp","Home Appliance Module","Savannah, Ga","Shanghai","China","1.06","18"
"DMALZSNA52013","27/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Los Angeles, Ca","Yantian","China","1.5","9045"
"EWLGEWTSNOE12739","26/01/2023","Wyze Labs Inc","Lite On Technology Corp","Mesh Qca Wyze","Los Angeles, Ca","Taipei","Taiwan","1.5","1633"
"GOLA158914794383","26/01/2023","Lite On Inc","Lite On Technology Corp","Cable Connector","Los Angeles, Ca","Taipei","Taiwan","1.5","1875"
"EMLTHKG00011668","26/01/2023","Cloud Network Technology Singapore Ltd","Lite On Technology Corp","Switching Power Supply","Los Angeles, Ca","Hong Kong","Hong Kong","1.5","1065"
"DMALZSNA52928","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","10428"
"DMALZSNA52929","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11369"
"DMALZSNA52925","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
"DMALZSNA52926","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","10172"
"DMALZSNA52924","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
"DMALZSNA52927","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","8067"
"DMALZSNA52923","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","12119"
"DMALZSNA52922","24/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","13503"
"DFDSTPE0405165","21/01/2023","Rivian Pdc Ca","Lite On Technology Corp","Charger","Los Angeles, Ca","Taipei","Taiwan","1.5","6534"
"DFDSTP90035829","21/01/2023","Trenton Technology Inc","Lite On Technology Corp","Indoor Camera Accessories","New York/Newark Area, Newark, Nj","Kao Hsiung","Taiwan","1.5","7185"
"DFDSTPE0405164","21/01/2023","Rivian Pdc Ca","Lite On Technology Corp","Charger","Los Angeles, Ca","Taipei","Taiwan","1.5","6534"
"PSEAPKLAX22C0045","20/01/2023","Arias Logistics","Lite On Technology Corp","Led Lighting Module Automobiles Plts","Los Angeles, Ca","Kao Hsiung","Taiwan","1","1979"
"RWRD002200037095","20/01/2023","Csg Ev Llc","Lite On Technology Corp","Charger","Long Beach, Ca","Kao Hsiung","Taiwan","1","1680"
"DFDSTPE0403162","18/01/2023","Rivian Pdc Ca","Lite On Technology Corp","Charger","Los Angeles, Ca","Taipei","Taiwan","1.5","6534"
"DFDSTPE0403161","18/01/2023","Rivian Pdc Ca","Lite On Technology Corp","Charger","Los Angeles, Ca","Taipei","Taiwan","1.5","6534"
"DMALZSNA52708","17/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
"DMALZSNA52710","17/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","12919"
"DMALZSNA52709","17/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
"DMALZSNA52706","17/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","8592"
"DMALZSNA52707","17/01/2023","Lite On Trade Usa Inc","Lite On Technology Corp","Computer Chassis Accessory","Long Beach, Ca","Shanghai","China","1.5","11760"
